Semana,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
2013-06-07,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.02857142857142857,0.0708955223880597,0.0,0.0,0.03286384976525822,0.08333333333333333,0.046511627906976744,0.0,0.6964285714285714,0.7818181818181819,0.7027027027027027,0.0
2013-06-14,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.023474178403755867,0.0,0.08139534883720931,0.0,0.7321428571428571,0.4909090909090909,0.5945945945945946,0.0
2013-06-21,0.025,0.05555555555555555,0.0,0.0,0.03333333333333333,0.0,0.005714285714285714,0.0,0.0,0.0,0.023474178403755867,0.0,0.046511627906976744,0.0,0.5535714285714286,0.509090909090909,0.2972972972972973,0.0
2013-06-28,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.025714285714285714,0.014925373134328358,0.0,0.0,0.014084507042253521,0.0,0.05813953488372093,0.0,0.8571428571428571,0.8727272727272727,0.7837837837837838,0.3333333333333333
2013-07-05,0.025,0.08333333333333333,0.0,0.038461538461538464,0.0,0.0,0.025714285714285714,0.033582089552238806,0.0,0.0,0.028169014084507043,0.08333333333333333,0.05813953488372093,0.0,0.6071428571428571,0.5636363636363636,0.6486486486486487,0.0
2013-07-12,0.025,0.05555555555555555,0.0,0.0,0.0,0.0,0.04,0.033582089552238806,0.0,0.0,0.009389671361502348,0.0,0.046511627906976744,0.0,0.8928571428571429,0.36363636363636365,0.6486486486486487,0.0
2013-07-19,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.02857142857142857,0.033582089552238806,0.0,0.0,0.014084507042253521,0.0,0.05813953488372093,0.0,0.5357142857142857,0.509090909090909,0.3783783783783784,0.0
2013-07-26,0.025,0.08333333333333333,0.0,0.11538461538461539,0.03333333333333333,0.0,0.04857142857142857,0.0037313432835820895,0.0,0.0,0.03286384976525822,0.0,0.03488372093023256,0.0,0.44642857142857145,0.5272727272727272,0.3783783783783784,0.0
2013-08-02,0.075,0.05555555555555555,0.0,0.0,0.0,0.14285714285714285,0.037142857142857144,0.055970149253731345,0.0,0.0,0.014084507042253521,0.16666666666666666,0.10465116279069768,0.0,0.7142857142857143,0.7454545454545455,0.7567567567567568,0.0
2013-08-09,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.037142857142857144,0.029850746268656716,0.0,0.0,0.028169014084507043,0.0,0.09302325581395349,0.0,0.7678571428571429,0.6545454545454545,0.7027027027027027,0.0
2013-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.037142857142857144,0.026119402985074626,0.0,0.0,0.03286384976525822,0.0,0.08139534883720931,0.0,0.9107142857142857,0.5818181818181818,0.7837837837837838,0.0
2013-08-23,0.075,0.0,0.0,0.0,0.06666666666666667,0.0,0.037142857142857144,0.04477611940298507,0.0,0.02631578947368421,0.03755868544600939,0.0,0.08139534883720931,0.0,0.5,0.2909090909090909,0.4594594594594595,0.0
2013-08-30,0.05,0.027777777777777776,0.0,0.0,0.0,0.0,0.037142857142857144,0.05223880597014925,0.0,0.0,0.04225352112676056,0.0,0.09302325581395349,0.0,0.8214285714285714,0.8363636363636363,0.6486486486486487,0.0
2013-09-06,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.03428571428571429,0.04477611940298507,0.0,0.0,0.018779342723004695,0.0,0.03488372093023256,0.0,0.75,0.8363636363636363,0.7297297297297297,0.0
2013-09-13,0.05,0.08333333333333333,0.0,0.0,0.0,0.14285714285714285,0.037142857142857144,0.05223880597014925,0.0,0.0,0.04225352112676056,0.0,0.08139534883720931,0.0,0.8392857142857143,0.4727272727272727,0.6756756756756757,0.0
2013-09-20,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.025714285714285714,0.022388059701492536,0.0,0.0,0.028169014084507043,0.08333333333333333,0.05813953488372093,0.0,0.5535714285714286,0.4909090909090909,0.43243243243243246,0.0
2013-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.037142857142857144,0.041044776119402986,0.0,0.0,0.046948356807511735,0.08333333333333333,0.046511627906976744,0.0,0.5357142857142857,0.8181818181818182,0.7567567567567568,0.0
